EPOCHS_TMIN,EPOCHS_LENGTH,EPOCHS_EMPTY_FROM_MVT_TMINS,FMIN,FMAX,CLASSIFIER,RANDOM_STATE,N_SPLIT,NUMBER_OF_SESSIONS,score_A,score_B,score_C,score_X,duration,memory
-1.5,2.1,-5.5,1,40,SVC,42,4,89,0.8093169563559387,0.7899491495191162,0.689682028894127,0.8021256751350724,1126.7474255561829,3095.51953125
0.0,2.3,-5.5,1,40,SVC,42,4,89,0.7475690495153491,0.7138980484166908,0.6350081240987502,0.728690815867178,1129.439510345459,3403.171875
-0.25,2.4,-5.5,1,40,SVC,42,4,89,0.7808224253063433,0.7430217150973756,0.6604079929642144,0.7713157700462229,1104.674902677536,3449.1171875
-0.5,2.5,-5.5,1,40,SVC,42,4,89,0.8047560085023682,0.7726458756021257,0.6796074104952574,0.7976844395364815,1122.6682188510895,3585.8046875
-0.75,1.5,-6.0,1,40,SVC,42,4,89,0.8529722659381874,0.8178264378477131,0.7318052206939922,0.8411548522459569,1088.033178806305,2493.40234375
-1.0,1.6,-6.0,1,40,SVC,42,4,89,0.8393843026766327,0.8137809646667561,0.7174656970441456,0.8364593561859344,1088.2450122833252,2575.0390625
-1.25,1.7,-6.0,1,40,SVC,42,4,89,0.8259344791790487,0.8041988268637428,0.7057987308792462,0.8233109853800972,1094.1898093223572,2901.1328125
-1.5,1.8,-6.0,1,40,SVC,42,4,89,0.788632936524085,0.7811883191337556,0.6849062370318797,0.7952835659133082,1097.8554821014404,2801.65625
0.0,2.0,-6.0,1,40,SVC,42,4,89,0.7678024822805568,0.7541843806910095,0.6618520760921285,0.7630107684223528,1077.055062532425,3097.0234375
-0.25,2.1,-6.0,1,40,SVC,42,4,89,0.804756029445159,0.7833475895431441,0.683454691670972,0.7968228123401182,1111.319384098053,3132.65234375
-0.5,2.2,-6.0,1,40,SVC,42,4,89,0.8295842828926393,0.8063442565861902,0.7000162225464315,0.826405044367644,1133.1299109458923,3236.94140625
-0.75,2.3,-6.0,1,40,SVC,42,4,89,0.8481031511490336,0.8223733446725314,0.708029960802137,0.8466095219267274,1134.090563774109,3298.71875
-1.0,2.4,-6.0,1,40,SVC,42,4,89,0.8521655203515854,0.8257784286045768,0.7129432816140935,0.844056561856957,1134.155522108078,3467.29296875
-1.25,2.5,-6.0,1,40,SVC,42,4,89,0.8450464109357971,0.8259271948757662,0.7129843380122778,0.8463266949629532,1130.3565406799316,3606.9921875
-1.5,1.5,-6.5,1,40,SVC,42,4,89,0.7638376723332416,0.7464108543967688,0.6838424869188466,0.756484612115208,1073.7534096240997,2429.32421875
0.0,1.7,-6.5,1,40,SVC,42,4,89,0.7794340148672181,0.7569926272249972,0.6794758124802834,0.7783125411745837,1082.1520171165466,2951.50390625
-0.25,1.8,-6.5,1,40,SVC,42,4,89,0.8189073239379371,0.7933018752657881,0.6991624953146869,0.8152670273186164,1101.275774717331,2775.32421875
-0.5,1.9,-6.5,1,40,SVC,42,4,89,0.8409975319473144,0.8181044036228551,0.7148266801772667,0.8367014643776577,1095.622747182846,2923.84375
-0.75,2.0,-6.5,1,40,SVC,42,4,89,0.8515541888453462,0.8273484711172826,0.718119089977638,0.841105484839604,1118.024607181549,3072.8515625
-1.0,2.1,-6.5,1,40,SVC,42,4,89,0.85040897846126,0.8267029481338314,0.7207289574677301,0.844074101789013,1098.8363616466522,3180.73828125
-1.25,2.2,-6.5,1,40,SVC,42,4,89,0.8380037917765423,0.8172785135312243,0.7180716748991361,0.831137713309692,1088.6279628276825,3196.9140625
-1.5,2.3,-6.5,1,40,SVC,42,4,89,0.8208377750207194,0.8025140199971144,0.6981547278269865,0.8086075222265455,1114.9657249450684,3358.29296875
0.0,2.5,-6.5,1,40,SVC,42,4,89,0.7106201096525782,0.6977059841947293,0.6273934120088843,0.6944789154815054,1128.6873590946198,3545.80078125
-0.25,1.5,-7.0,1,40,SVC,42,4,89,0.8030131748139094,0.7877365905769758,0.7131443625844056,0.8016197774184851,1088.7079322338104,2754.87890625
-0.5,1.6,-7.0,1,40,SVC,42,4,89,0.8229835752826762,0.8096564857977779,0.7239386089426476,0.8202722837333398,1080.797033071518,2906.3046875
-0.75,1.7,-7.0,1,40,SVC,42,4,89,0.8276640751682134,0.8095063760367058,0.7241049244380902,0.8204741726796941,1091.9002656936646,2884.36328125
-1.0,1.8,-7.0,1,40,SVC,42,4,89,0.8260335172292492,0.8103067673683368,0.7250263162102631,0.8233955252810021,1053.8045446872711,2694.97265625
-1.25,1.9,-7.0,1,40,SVC,42,4,89,0.8099188202462699,0.8013764096961749,0.7161294305267514,0.8102110099806191,1099.835713148117,2978.04296875
-1.5,2.0,-7.0,1,40,SVC,42,4,89,0.7940753804328412,0.7830462607111536,0.7007811407285653,0.7900368546757854,1108.9274101257324,3066.22265625
0.0,2.2,-7.0,1,40,SVC,42,4,89,0.7246318358013352,0.7153329958584733,0.6453571508407276,0.7142166234040533,1112.8310782909393,3189.13671875
-0.25,2.3,-7.0,1,40,SVC,42,4,89,0.7544917445935464,0.7485712865895817,0.6700424679559784,0.7486752715687999,1113.9160730838776,3357.6875
-0.5,2.4,-7.0,1,40,SVC,42,4,89,0.7886922627660505,0.7772925051194328,0.6834519758592073,0.7840968774750323,1134.0982732772827,3481.15625
-0.75,2.5,-7.0,1,40,SVC,42,4,89,0.8137672412799636,0.7996288996923664,0.7019080850873234,0.8080629100585228,1018.1966025829315,3456.82421875
