EPOCHS_TMIN,EPOCHS_LENGTH,EPOCHS_EMPTY_FROM_MVT_TMINS,FMIN,FMAX,CLASSIFIER,RANDOM_STATE,N_SPLIT,NUMBER_OF_SESSIONS,score_A,score_B,score_C,score_X,duration,memory
-1.25,2.1,-4.5,1,40,SVC,42,4,89,0.825159902642008,0.7995025295935082,0.6994885093680279,0.824362482948378,1110.1200420856476,3091.015625
-1.5,2.2,-4.5,1,40,SVC,42,4,89,0.8025153460120594,0.7747220961699632,0.6829359010543272,0.7987485267477168,1132.1115930080414,3210.1171875
0.0,2.4,-4.5,1,40,SVC,42,4,89,0.7230791460835346,0.6905687763794148,0.6173780620338438,0.7160443289936054,1157.6125223636627,3437.5390625
-0.25,2.5,-4.5,1,40,SVC,42,4,89,0.7609085250345974,0.7247253583186739,0.6386070183759035,0.7523044540810649,1118.6130528450012,3578.59375
-0.5,1.5,-5.0,1,40,SVC,42,4,89,0.8406248915908108,0.8148981990704547,0.7101120933551617,0.8403836114993685,1076.1042082309723,2692.3359375
-0.75,1.6,-5.0,1,40,SVC,42,4,89,0.8448244535427063,0.815052158541282,0.7130650470519342,0.835486738803,1074.3317716121674,2646.0
-1.0,1.7,-5.0,1,40,SVC,42,4,89,0.8421756265246758,0.807272718374033,0.7109656426714854,0.8354736306054323,1079.5242948532104,2970.75
-1.25,1.8,-5.0,1,40,SVC,42,4,89,0.8286602676748414,0.8009554233096969,0.6890130112956994,0.8171141928577013,1103.1741671562195,2682.9140625
-1.5,1.9,-5.0,1,40,SVC,42,4,89,0.7950396434300533,0.7765007234644865,0.6818085918879936,0.7885507831093004,1144.5809972286224,2894.1875
0.0,2.1,-5.0,1,40,SVC,42,4,89,0.7632166866763725,0.7263483394599448,0.6485337426413262,0.7531336007557903,1139.7389039993286,3207.9921875
-0.25,2.2,-5.0,1,40,SVC,42,4,89,0.7931212584689364,0.7611536621235635,0.6596909735085273,0.7870720352040452,1103.4634737968445,3261.2578125
-0.5,2.3,-5.0,1,40,SVC,42,4,89,0.8197079069162791,0.7859204827204365,0.6807682040823948,0.8163056217034586,1136.9902780056,3351.43359375
-0.75,2.4,-5.0,1,40,SVC,42,4,89,0.8425223010261182,0.8024376153119404,0.6993824145077154,0.8303170929225174,1131.1419978141785,3500.66796875
-1.0,2.5,-5.0,1,40,SVC,42,4,89,0.8456366546055136,0.8084158030090611,0.7030740283702621,0.8388013019767419,1137.3885016441345,3485.16796875
-1.25,1.5,-5.5,1,40,SVC,42,4,89,0.7958642178556634,0.7850790205877806,0.694291641834178,0.7932347484479999,1104.5045702457428,2764.203125
-1.5,1.6,-5.5,1,40,SVC,42,4,89,0.7678963128912262,0.7594925529500368,0.6673577812889493,0.762215157990418,1078.3201282024384,2964.53125
0.0,1.8,-5.5,1,40,SVC,42,4,89,0.7879836798382404,0.7593769652541096,0.6634095198329277,0.7855012374654416,1102.122577905655,2833.09375
-0.25,1.9,-5.5,1,40,SVC,42,4,89,0.8199397480089861,0.7855981007094757,0.6909372368949,0.8138183291338017,1092.6324858665466,2959.76953125
-0.5,2.0,-5.5,1,40,SVC,42,4,89,0.8374320367597581,0.811172403520031,0.7055335929831514,0.8397916800989107,1117.57333445549,3090.67578125
-0.75,2.1,-5.5,1,40,SVC,42,4,89,0.8459066036497549,0.820892133880857,0.7177206658178742,0.8481344426220038,1109.124746799469,3070.4296875
-1.0,2.2,-5.5,1,40,SVC,42,4,89,0.8506011319344337,0.8221771763142042,0.7154524040105645,0.8444452751808017,1154.981044769287,3234.3515625
-1.25,2.3,-5.5,1,40,SVC,42,4,89,0.8438259994351482,0.8132559410231922,0.7048373766324774,0.8320539251554147,1108.9758968353271,3331.19140625
-1.5,2.4,-5.5,1,40,SVC,42,4,89,0.8221398634487376,0.7965957760111326,0.6972700428186807,0.8103790512088229,1136.1982691287994,3481.98046875
0.0,1.5,-6.0,1,40,SVC,42,4,89,0.8152177691085372,0.7873848510421028,0.7032284971765187,0.8083407014216106,1065.1110632419586,2491.80859375
-0.25,1.6,-6.0,1,40,SVC,42,4,89,0.828436957086833,0.8092409382274004,0.7153883084721024,0.8295561528385769,1082.1265799999237,2890.68359375
-0.5,1.7,-6.0,1,40,SVC,42,4,89,0.8451390508196257,0.8262587766042269,0.7224994451910969,0.8433827332012951,1085.4328017234802,2632.8828125
-0.75,1.8,-6.0,1,40,SVC,42,4,89,0.8526560527594453,0.829972164639773,0.7263073858267587,0.8489608589516695,1109.303614616394,2875.28515625
-1.0,1.9,-6.0,1,40,SVC,42,4,89,0.8491973374120896,0.8251135809334247,0.7237878215364419,0.844802210012098,1093.8833951950073,2998.05078125
-1.25,2.0,-6.0,1,40,SVC,42,4,89,0.8360517907429392,0.8111707746206398,0.709620273183132,0.8341352783436243,1098.2218117713928,3037.9140625
-1.5,2.1,-6.0,1,40,SVC,42,4,89,0.8120669415392382,0.7980554021560284,0.6894337516113216,0.8114102289708083,1112.5778267383575,3248.0390625
0.0,2.3,-6.0,1,40,SVC,42,4,89,0.746023262180723,0.7224640703131235,0.6373324222051308,0.7348745251631517,1141.6566524505615,3411.87109375
-0.25,2.4,-6.0,1,40,SVC,42,4,89,0.7787418832124344,0.7524397891597937,0.6607398743280452,0.7692799461257812,1142.0218958854675,3432.078125
-0.5,2.5,-6.0,1,40,SVC,42,4,89,0.8061022646262772,0.7844912999330297,0.6857201474431589,0.8035334015270061,1159.8326518535614,3574.96875
-0.75,1.5,-6.5,1,40,SVC,42,4,89,0.8422105368878985,0.8182413177295428,0.7290747054723412,0.8348017521959112,1057.2355754375458,2969.41015625
-1.0,1.6,-6.5,1,40,SVC,42,4,89,0.8379189221519601,0.8109534933637074,0.7102770511693535,0.8303842109255408,1069.495778799057,2600.328125
-1.25,1.7,-6.5,1,40,SVC,42,4,89,0.81727833674391,0.7939047568092547,0.7007127333776988,0.8107766319103358,1078.3830516338348,2859.94921875
-1.5,1.8,-6.5,1,40,SVC,42,4,89,0.7916522067198345,0.7721832400889983,0.6932193002309588,0.7851308730021014,1096.1373882293701,2922.0390625
0.0,2.0,-6.5,1,40,SVC,42,4,89,0.7576065953445321,0.7425978816939862,0.6612402288202244,0.7502407146636867,1139.8321268558502,2967.609375
-0.25,2.1,-6.5,1,40,SVC,42,4,89,0.7911887258626454,0.7737087269426504,0.678987710303117,0.7855609084632174,1137.1578261852264,3154.3359375
-0.5,2.2,-6.5,1,40,SVC,42,4,89,0.8219244309219398,0.8028835902379523,0.705260044269068,0.8160989259964504,1106.9784824848175,3309.69921875
-0.75,2.3,-6.5,1,40,SVC,42,4,89,0.8410900189989028,0.8185947947880114,0.7108695966527213,0.8325094379895585,1123.8394436836243,3395.59765625
-1.0,2.4,-6.5,1,40,SVC,42,4,89,0.8455854496522576,0.8210384992491114,0.7145290252075913,0.8406844387366296,1135.6714572906494,3466.140625
-1.25,2.5,-6.5,1,40,SVC,42,4,89,0.8451708475990658,0.8189018727161602,0.7135039132307728,0.8332887899041712,1128.9672911167145,3620.6796875
-1.5,1.5,-7.0,1,40,SVC,42,4,89,0.743677848319055,0.7369580313706205,0.6710549643711143,0.7370208822776685,1096.55158162117,2611.4375
0.0,1.7,-7.0,1,40,SVC,42,4,89,0.7622978064101903,0.7481994765071261,0.6740709761992121,0.7572566022012668,1113.9316065311432,2861.7421875
-0.25,1.8,-7.0,1,40,SVC,42,4,89,0.79458772032758,0.7786817556421752,0.7004845906228989,0.7958724734316192,1086.2923550605774,2961.734375
-0.5,1.9,-7.0,1,40,SVC,42,4,89,0.8130070744948572,0.8025351998807018,0.7157763145558913,0.8184875587660978,1086.4508373737335,2949.21875
-0.75,2.0,-7.0,1,40,SVC,42,4,89,0.8259090894009621,0.8142196996697335,0.7190330417854435,0.8210340563689493,1107.7284021377563,3112.58984375
-1.0,2.1,-7.0,1,40,SVC,42,4,89,0.8364884088579172,0.8124476575286792,0.7161224122178573,0.8288307575862365,1111.4330096244812,3187.9375
-1.25,2.2,-7.0,1,40,SVC,42,4,89,0.8230897693759487,0.8119341822652806,0.7098913994727853,0.8175573774910226,1134.3192517757416,3280.734375
-1.5,2.3,-7.0,1,40,SVC,42,4,89,0.8100312849324565,0.7979927226175867,0.6983246676290338,0.7985845092067949,1133.460505247116,3393.7265625
0.0,2.5,-7.0,1,40,SVC,42,4,89,0.697599468833493,0.6897295603144674,0.6206311577094561,0.6885789207049133,1007.7892847061157,3581.375
